Protocol,FIN Flag Cnt,Init Bwd Win Byts,SYN Flag Cnt,Down/Up Ratio,Src Port,Dst Port,ACK Flag Cnt,Bwd Header Len,Fwd Pkt Len Min,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Label
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-110.238.61.132-0-0-0,110.238.61.132,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,0,1,0,37227,1677,0,60,0,192.168.3.130-200.175.2.130-1677-37227-6,200.175.2.130,37227,192.168.3.130,1677,6,9/1/2020 17:32,Probe
6,0,0,1,0,39719,8137,0,60,0,192.168.3.130-200.175.2.130-8137-39719-6,200.175.2.130,39719,192.168.3.130,8137,6,9/1/2020 17:32,Probe
17,0,-1,0,3,43500,53,0,24,32,192.168.20.133-192.168.20.2-43500-53-17,192.168.20.133,43500,192.168.20.2,53,17,5/2/2020 19:24,Normal
6,0,0,1,0,33363,3119,0,60,0,192.168.3.130-200.175.2.130-3119-33363-6,200.175.2.130,33363,192.168.3.130,3119,6,9/1/2020 17:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-6.79.227.170-0-0-0,6.79.227.170,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
17,0,-1,0,3,34695,53,0,24,34,192.168.20.133-192.168.20.2-34695-53-17,192.168.20.133,34695,192.168.20.2,53,17,5/2/2020 12:27,Normal
6,0,64240,0,0,443,59900,1,20,0,192.168.20.133-99.86.122.112-59900-443-6,99.86.122.112,443,192.168.20.133,59900,6,4/2/2020 18:16,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-13.24.19.126-0-0-0,13.24.19.126,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-110.165.181.189-0-0-0,110.165.181.189,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,64240,1,1,59300,443,0,1144,0,185.127.17.56-192.168.20.133-443-59300-6,192.168.20.133,59300,185.127.17.56,443,6,5/2/2020 14:36,Normal
17,0,-1,0,0,35385,53,0,16,0,192.168.20.133-192.168.20.2-35385-53-17,192.168.20.133,35385,192.168.20.2,53,17,4/2/2020 18:29,Normal
6,0,64240,1,1,42010,443,0,564,0,185.33.223.200-192.168.20.133-443-42010-6,192.168.20.133,42010,185.33.223.200,443,6,5/2/2020 13:33,Normal
6,0,0,1,0,30053,2181,0,40,0,192.168.3.130-200.175.2.130-2181-30053-6,200.175.2.130,30053,192.168.3.130,2181,6,9/1/2020 17:51,Probe
6,0,215,1,1,32873,80,0,144,0,192.168.3.130-200.175.2.130-80-32873-6,200.175.2.130,32873,192.168.3.130,80,6,9/1/2020 16:29,Probe
6,0,64240,1,1,33318,443,0,184,0,192.168.20.133-31.13.73.22-33318-443-6,192.168.20.133,33318,31.13.73.22,443,6,4/2/2020 12:24,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-19.204.62.194-0-0-0,19.204.62.194,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,0,1,0,44701,1989,0,60,0,192.168.3.130-200.175.2.130-1989-44701-6,200.175.2.130,44701,192.168.3.130,1989,6,9/1/2020 17:32,Probe
6,0,0,0,1,443,60672,1,80,0,185.127.17.56-192.168.20.133-443-60672-6,185.127.17.56,443,192.168.20.133,60672,6,5/2/2020 14:49,Normal
17,0,-1,0,3,43306,53,0,24,32,192.168.20.133-192.168.20.2-43306-53-17,192.168.20.133,43306,192.168.20.2,53,17,5/2/2020 13:40,Normal
6,1,63,0,0,80,37548,1,64,0,192.168.3.130-200.175.2.130-80-37548-6,192.168.3.130,80,200.175.2.130,37548,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,138.140.228.145-192.168.3.130-0-0-0,138.140.228.145,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,1,63,0,0,80,46531,1,64,0,192.168.3.130-200.175.2.130-80-46531-6,192.168.3.130,80,200.175.2.130,46531,6,9/1/2020 16:32,Probe
17,0,-1,0,3,42727,53,0,24,32,192.168.20.133-192.168.20.2-42727-53-17,192.168.20.133,42727,192.168.20.2,53,17,5/2/2020 12:40,Normal
17,0,-1,0,3,46299,53,0,24,30,192.168.20.133-192.168.20.2-46299-53-17,192.168.20.133,46299,192.168.20.2,53,17,5/2/2020 13:38,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-42.99.175.145-0-0-0,42.99.175.145,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,64240,1,1,40034,443,0,6464,0,192.168.20.133-74.125.168.6-40034-443-6,192.168.20.133,40034,74.125.168.6,443,6,4/2/2020 18:28,Normal
17,0,-1,0,3,57147,53,0,24,38,192.168.20.133-192.168.20.2-57147-53-17,192.168.20.133,57147,192.168.20.2,53,17,5/2/2020 14:40,Normal
6,0,215,1,1,43761,80,0,144,0,192.168.3.130-200.175.2.130-80-43761-6,200.175.2.130,43761,192.168.3.130,80,6,9/1/2020 16:29,Probe
17,0,-1,0,3,57734,53,0,24,34,192.168.20.133-192.168.20.2-57734-53-17,192.168.20.133,57734,192.168.20.2,53,17,5/2/2020 13:34,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-108.177.87.214-0-0-0,108.177.87.214,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-66.111.145.183-0-0-0,66.111.145.183,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,1,63,0,0,80,41993,1,64,0,192.168.3.130-200.175.2.130-80-41993-6,192.168.3.130,80,200.175.2.130,41993,6,9/1/2020 16:32,Probe
17,0,-1,0,3,45462,53,0,24,34,192.168.20.133-192.168.20.2-45462-53-17,192.168.20.133,45462,192.168.20.2,53,17,7/2/2020 15:49,Normal
6,0,64240,0,1,58754,443,1,160,0,192.168.20.133-74.125.193.94-58754-443-6,192.168.20.133,58754,74.125.193.94,443,6,7/2/2020 18:14,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-4.161.21.30-0-0-0,4.161.21.30,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,1,63,0,2,80,39397,1,232,0,192.168.3.130-200.175.2.130-80-39397-6,192.168.3.130,80,200.175.2.130,39397,6,9/1/2020 16:29,Probe
6,0,63,1,1,80,45466,0,168,0,192.168.3.130-200.175.2.130-80-45466-6,192.168.3.130,80,200.175.2.130,45466,6,9/1/2020 16:32,Probe
6,0,64240,1,1,33778,443,0,416,0,185.220.205.205-192.168.20.133-443-33778-6,192.168.20.133,33778,185.220.205.205,443,6,5/2/2020 12:08,Normal
6,0,181,1,1,46855,80,0,144,0,192.168.3.130-200.175.2.130-80-46855-6,200.175.2.130,46855,192.168.3.130,80,6,9/1/2020 16:29,Probe
6,0,0,1,0,37797,3797,0,60,0,192.168.3.130-200.175.2.130-3797-37797-6,200.175.2.130,37797,192.168.3.130,3797,6,9/1/2020 17:32,Probe
6,1,63,0,0,80,43348,1,64,0,192.168.3.130-200.175.2.130-80-43348-6,192.168.3.130,80,200.175.2.130,43348,6,9/1/2020 16:32,Probe
6,0,0,1,0,33687,9438,0,60,0,192.168.3.130-200.175.2.130-9438-33687-6,200.175.2.130,33687,192.168.3.130,9438,6,9/1/2020 17:32,Probe
0,0,-1,0,0,0,0,0,0,0,188.189.251.59-192.168.3.130-0-0-0,188.189.251.59,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-8.148.132.120-0-0-0,8.148.132.120,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,45801,1,232,0,192.168.3.130-200.175.2.130-80-45801-6,192.168.3.130,80,200.175.2.130,45801,6,9/1/2020 16:31,Probe
17,0,-1,0,3,46327,53,0,24,57,192.168.20.133-192.168.20.2-46327-53-17,192.168.20.133,46327,192.168.20.2,53,17,5/2/2020 19:19,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-210.187.254.214-0-0-0,210.187.254.214,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-209.166.32.220-0-0-0,209.166.32.220,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,64240,0,0,443,57012,1,20,0,192.168.20.133-99.86.122.14-57012-443-6,99.86.122.14,443,192.168.20.133,57012,6,4/2/2020 18:17,Normal
0,0,-1,0,0,0,0,0,0,0,186.90.46.181-192.168.3.130-0-0-0,186.90.46.181,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,34163,1,232,0,192.168.3.130-200.175.2.130-80-34163-6,192.168.3.130,80,200.175.2.130,34163,6,9/1/2020 16:32,Probe
6,1,63,0,0,80,45541,1,64,0,192.168.3.130-200.175.2.130-80-45541-6,192.168.3.130,80,200.175.2.130,45541,6,9/1/2020 16:33,Probe
0,0,-1,0,0,0,0,0,0,0,128.144.255.128-192.168.3.130-0-0-0,128.144.255.128,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-98.94.50.154-0-0-0,98.94.50.154,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,38544,1,232,0,192.168.3.130-200.175.2.130-80-38544-6,192.168.3.130,80,200.175.2.130,38544,6,9/1/2020 16:32,Probe
6,1,63,0,2,80,37389,1,232,0,192.168.3.130-200.175.2.130-80-37389-6,192.168.3.130,80,200.175.2.130,37389,6,9/1/2020 16:32,Probe
17,0,-1,0,3,44715,53,0,24,30,192.168.20.133-192.168.20.2-44715-53-17,192.168.20.133,44715,192.168.20.2,53,17,5/2/2020 13:05,Normal
6,0,0,1,0,40431,1448,0,60,0,192.168.3.130-200.175.2.130-1448-40431-6,200.175.2.130,40431,192.168.3.130,1448,6,9/1/2020 17:32,Probe
6,0,215,1,1,35596,80,0,144,0,192.168.3.130-200.175.2.130-80-35596-6,200.175.2.130,35596,192.168.3.130,80,6,9/1/2020 16:30,Probe
17,0,-1,0,1,53,41539,0,8,95,192.168.20.129-192.168.20.2-41539-53-17,192.168.20.2,53,192.168.20.129,41539,17,7/2/2020 18:23,Normal
17,0,-1,0,3,42470,53,0,24,48,192.168.20.133-192.168.20.2-42470-53-17,192.168.20.133,42470,192.168.20.2,53,17,5/2/2020 14:50,Normal
6,0,215,1,1,42259,80,0,144,0,192.168.3.130-200.175.2.130-80-42259-6,200.175.2.130,42259,192.168.3.130,80,6,9/1/2020 16:29,Probe
6,1,63,0,2,80,34789,1,232,0,192.168.3.130-200.175.2.130-80-34789-6,192.168.3.130,80,200.175.2.130,34789,6,9/1/2020 16:30,Probe
6,0,215,1,1,43315,80,0,144,0,192.168.3.130-200.175.2.130-80-43315-6,200.175.2.130,43315,192.168.3.130,80,6,9/1/2020 16:29,Probe
6,0,215,1,1,36112,80,0,144,0,192.168.3.130-200.175.2.130-80-36112-6,200.175.2.130,36112,192.168.3.130,80,6,9/1/2020 16:30,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-33.30.107.33-0-0-0,33.30.107.33,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-72.170.36.148-0-0-0,72.170.36.148,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,215,1,1,45149,80,0,144,0,192.168.3.130-200.175.2.130-80-45149-6,200.175.2.130,45149,192.168.3.130,80,6,9/1/2020 16:29,Probe
6,0,64240,0,0,443,57152,1,20,0,192.168.20.133-74.125.193.95-57152-443-6,74.125.193.95,443,192.168.20.133,57152,6,4/2/2020 12:27,Normal
6,0,64240,0,1,41706,443,1,900,0,192.168.20.133-72.251.249.13-41706-443-6,192.168.20.133,41706,72.251.249.13,443,6,5/2/2020 13:34,Normal
0,0,-1,0,0,0,0,0,0,0,146.48.157.105-192.168.3.130-0-0-0,146.48.157.105,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-39.21.146.135-0-0-0,39.21.146.135,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-86.138.69.126-0-0-0,86.138.69.126,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-49.24.195.30-0-0-0,49.24.195.30,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-210.150.168.93-0-0-0,210.150.168.93,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,187.33.130.255-192.168.3.130-0-0-0,187.33.130.255,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,64240,0,1,43740,443,1,80,0,192.168.20.133-74.125.193.95-43740-443-6,192.168.20.133,43740,74.125.193.95,443,6,7/2/2020 15:24,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-41.191.175.252-0-0-0,41.191.175.252,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,41952,53,0,24,30,192.168.20.133-192.168.20.2-41952-53-17,192.168.20.133,41952,192.168.20.2,53,17,4/2/2020 18:30,Normal
6,1,63,0,0,80,45728,1,64,0,192.168.3.130-200.175.2.130-80-45728-6,192.168.3.130,80,200.175.2.130,45728,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-74.217.217.234-0-0-0,74.217.217.234,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-87.31.150.254-0-0-0,87.31.150.254,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,181.63.139.73-192.168.3.130-0-0-0,181.63.139.73,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
17,0,-1,0,3,59363,53,0,24,35,192.168.20.133-192.168.20.2-59363-53-17,192.168.20.133,59363,192.168.20.2,53,17,5/2/2020 13:32,Normal
6,0,0,1,0,34263,5046,0,60,0,192.168.3.130-200.175.2.130-5046-34263-6,200.175.2.130,34263,192.168.3.130,5046,6,9/1/2020 17:32,Probe
6,0,64240,0,0,443,45522,1,20,0,185.127.17.56-192.168.20.133-443-45522-6,185.127.17.56,443,192.168.20.133,45522,6,5/2/2020 13:00,Normal
6,0,215,1,1,43110,80,0,144,0,192.168.3.130-200.175.2.130-80-43110-6,200.175.2.130,43110,192.168.3.130,80,6,9/1/2020 16:32,Probe
6,0,64240,0,1,48568,443,1,500,0,192.168.20.133-52.5.64.34-48568-443-6,192.168.20.133,48568,52.5.64.34,443,6,5/2/2020 13:20,Normal
17,0,-1,0,3,56274,53,0,24,34,192.168.20.133-192.168.20.2-56274-53-17,192.168.20.133,56274,192.168.20.2,53,17,5/2/2020 12:56,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-42.135.19.58-0-0-0,42.135.19.58,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,215,1,1,46666,80,0,144,0,192.168.3.130-200.175.2.130-80-46666-6,200.175.2.130,46666,192.168.3.130,80,6,9/1/2020 16:31,Probe
17,0,-1,0,3,34283,53,0,24,38,192.168.20.133-192.168.20.2-34283-53-17,192.168.20.133,34283,192.168.20.2,53,17,7/2/2020 14:03,Normal
6,1,63,0,0,80,37096,1,64,0,192.168.3.130-200.175.2.130-80-37096-6,192.168.3.130,80,200.175.2.130,37096,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-103.29.186.183-0-0-0,103.29.186.183,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,148.114.90.36-192.168.3.130-0-0-0,148.114.90.36,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,64240,1,1,41326,443,0,256,0,185.127.17.56-192.168.20.133-443-41326-6,192.168.20.133,41326,185.127.17.56,443,6,5/2/2020 12:08,Normal
6,0,215,1,1,43779,80,0,144,0,192.168.3.130-200.175.2.130-80-43779-6,200.175.2.130,43779,192.168.3.130,80,6,9/1/2020 16:29,Probe
6,1,63,0,2,80,34999,1,232,0,192.168.3.130-200.175.2.130-80-34999-6,192.168.3.130,80,200.175.2.130,34999,6,9/1/2020 16:30,Probe
6,0,0,0,1,443,57928,1,160,0,185.127.17.56-192.168.20.133-443-57928-6,185.127.17.56,443,192.168.20.133,57928,6,5/2/2020 14:25,Normal
0,0,-1,0,0,0,0,0,0,0,183.245.72.186-192.168.3.130-0-0-0,183.245.72.186,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,182.150.30.74-192.168.3.130-0-0-0,182.150.30.74,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-119.243.42.169-0-0-0,119.243.42.169,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,167.123.120.221-192.168.3.130-0-0-0,167.123.120.221,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
17,0,-1,0,3,34811,53,0,24,45,192.168.20.133-192.168.20.2-34811-53-17,192.168.20.133,34811,192.168.20.2,53,17,5/2/2020 15:00,Normal
17,0,-1,0,3,55841,53,0,24,51,192.168.20.133-192.168.20.2-55841-53-17,192.168.20.133,55841,192.168.20.2,53,17,4/2/2020 12:32,Normal
6,0,0,0,1,443,59954,1,60,0,185.127.17.56-192.168.20.133-443-59954-6,185.127.17.56,443,192.168.20.133,59954,6,5/2/2020 14:42,Normal
17,0,-1,0,3,43823,53,0,24,45,192.168.20.133-192.168.20.2-43823-53-17,192.168.20.133,43823,192.168.20.2,53,17,5/2/2020 14:36,Normal
6,0,64240,1,1,58496,443,0,364,0,192.168.20.133-35.157.209.134-58496-443-6,192.168.20.133,58496,35.157.209.134,443,6,4/2/2020 18:24,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-22.252.73.131-0-0-0,22.252.73.131,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
17,0,-1,0,3,35544,53,0,24,46,192.168.20.133-192.168.20.2-35544-53-17,192.168.20.133,35544,192.168.20.2,53,17,5/2/2020 14:38,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-5.119.181.216-0-0-0,5.119.181.216,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,150.6.86.255-192.168.3.130-0-0-0,150.6.86.255,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-83.42.41.73-0-0-0,83.42.41.73,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,191.216.137.64-192.168.3.130-0-0-0,191.216.137.64,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-99.20.102.196-0-0-0,99.20.102.196,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,172,0,0,80,42067,1,1736,0,192.168.3.130-200.175.2.130-80-42067-6,192.168.3.130,80,200.175.2.130,42067,6,9/1/2020 16:31,Probe
0,0,-1,0,0,0,0,0,0,0,138.136.142.238-192.168.3.130-0-0-0,138.136.142.238,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,0,1,0,46743,1613,0,60,0,192.168.3.130-200.175.2.130-1613-46743-6,200.175.2.130,46743,192.168.3.130,1613,6,9/1/2020 17:32,Probe
17,0,-1,0,3,55101,53,0,24,33,192.168.20.133-192.168.20.2-55101-53-17,192.168.20.133,55101,192.168.20.2,53,17,31/12/2019 02:29:51 PM,Normal
6,1,63,0,2,80,44517,1,232,0,192.168.3.130-200.175.2.130-80-44517-6,192.168.3.130,80,200.175.2.130,44517,6,9/1/2020 16:32,Probe
6,0,64239,0,1,80,52836,1,20,0,192.168.20.133-74.125.193.94-52836-80-6,74.125.193.94,80,192.168.20.133,52836,6,4/2/2020 12:24,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-69.239.140.139-0-0-0,69.239.140.139,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,42163,1,232,0,192.168.3.130-200.175.2.130-80-42163-6,192.168.3.130,80,200.175.2.130,42163,6,9/1/2020 16:30,Probe
17,0,-1,0,3,51949,53,0,24,30,192.168.20.133-192.168.20.2-51949-53-17,192.168.20.133,51949,192.168.20.2,53,17,5/2/2020 12:35,Normal
0,0,-1,0,0,0,0,0,0,0,132.34.143.90-192.168.3.130-0-0-0,132.34.143.90,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,33417,53,0,24,35,192.168.20.133-192.168.20.2-33417-53-17,192.168.20.133,33417,192.168.20.2,53,17,5/2/2020 13:59,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-103.6.164.41-0-0-0,103.6.164.41,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-10.2.217.142-0-0-0,10.2.217.142,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-81.50.168.84-0-0-0,81.50.168.84,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,1,63,0,0,80,39772,1,64,0,192.168.3.130-200.175.2.130-80-39772-6,192.168.3.130,80,200.175.2.130,39772,6,9/1/2020 16:32,Probe
6,0,0,1,0,37305,1932,0,60,0,192.168.3.130-200.175.2.130-1932-37305-6,200.175.2.130,37305,192.168.3.130,1932,6,9/1/2020 17:32,Probe
6,0,0,1,0,34623,5722,0,60,0,192.168.3.130-200.175.2.130-5722-34623-6,200.175.2.130,34623,192.168.3.130,5722,6,9/1/2020 17:32,Probe
6,0,65535,0,1,50338,443,1,20,0,192.168.20.133-74.125.168.10-50338-443-6,192.168.20.133,50338,74.125.168.10,443,6,7/2/2020 14:37,Normal
6,1,63,0,2,80,35449,1,232,0,192.168.3.130-200.175.2.130-80-35449-6,192.168.3.130,80,200.175.2.130,35449,6,9/1/2020 16:31,Probe
6,1,63,0,2,80,40325,1,232,0,192.168.3.130-200.175.2.130-80-40325-6,192.168.3.130,80,200.175.2.130,40325,6,9/1/2020 16:30,Probe
6,0,215,1,1,33138,80,0,144,0,192.168.3.130-200.175.2.130-80-33138-6,200.175.2.130,33138,192.168.3.130,80,6,9/1/2020 16:32,Probe
6,0,40880,0,2,443,51734,1,40,0,192.168.20.133-34.213.227.39-51734-443-6,34.213.227.39,443,192.168.20.133,51734,6,5/2/2020 14:15,Normal
0,0,-1,0,0,0,0,0,0,0,164.49.189.79-192.168.3.130-0-0-0,164.49.189.79,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,0,0,0,443,41286,1,40,0,192.168.20.133-74.214.194.133-41286-443-6,74.214.194.133,443,192.168.20.133,41286,6,5/2/2020 19:23,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-7.150.34.230-0-0-0,7.150.34.230,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,152.210.87.69-192.168.3.130-0-0-0,152.210.87.69,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,166.70.70.132-192.168.3.130-0-0-0,166.70.70.132,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-10.64.127.42-0-0-0,10.64.127.42,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
17,0,-1,0,3,40760,53,0,24,30,192.168.20.133-192.168.20.2-40760-53-17,192.168.20.133,40760,192.168.20.2,53,17,5/2/2020 13:24,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-9.179.132.114-0-0-0,9.179.132.114,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-207.73.218.21-0-0-0,207.73.218.21,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-204.196.125.114-0-0-0,204.196.125.114,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,0,1,0,34859,3907,0,60,0,192.168.3.130-200.175.2.130-3907-34859-6,200.175.2.130,34859,192.168.3.130,3907,6,9/1/2020 17:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-78.21.212.41-0-0-0,78.21.212.41,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,183.103.169.188-192.168.3.130-0-0-0,183.103.169.188,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,64240,1,0,55970,443,0,224,0,192.168.20.133-52.57.115.119-55970-443-6,192.168.20.133,55970,52.57.115.119,443,6,7/2/2020 14:06,Normal
17,0,-1,0,3,34714,53,0,24,40,192.168.20.133-192.168.20.2-34714-53-17,192.168.20.133,34714,192.168.20.2,53,17,5/2/2020 12:30,Normal
6,0,64240,1,0,47410,443,0,344,0,192.168.20.133-74.214.194.133-47410-443-6,192.168.20.133,47410,74.214.194.133,443,6,5/2/2020 12:22,Normal
6,1,63,0,2,80,38493,1,232,0,192.168.3.130-200.175.2.130-80-38493-6,192.168.3.130,80,200.175.2.130,38493,6,9/1/2020 16:30,Probe
6,1,63,0,2,80,37566,1,232,0,192.168.3.130-200.175.2.130-80-37566-6,192.168.3.130,80,200.175.2.130,37566,6,9/1/2020 16:30,Probe
17,0,-1,0,3,46905,53,0,24,32,192.168.20.133-192.168.20.2-46905-53-17,192.168.20.133,46905,192.168.20.2,53,17,5/2/2020 14:42,Normal
17,0,-1,0,2,55383,53,0,32,30,192.168.20.133-192.168.20.2-55383-53-17,192.168.20.133,55383,192.168.20.2,53,17,5/2/2020 13:35,Normal
6,0,0,1,0,33115,3123,0,60,0,192.168.3.130-200.175.2.130-3123-33115-6,200.175.2.130,33115,192.168.3.130,3123,6,9/1/2020 17:32,Probe
6,0,64240,0,1,46062,443,1,80,0,192.168.20.133-52.71.217.160-46062-443-6,192.168.20.133,46062,52.71.217.160,443,6,5/2/2020 14:02,Normal
17,0,-1,0,3,39308,53,0,24,33,192.168.20.133-192.168.20.2-39308-53-17,192.168.20.133,39308,192.168.20.2,53,17,7/2/2020 14:13,Normal
6,1,63,0,2,80,45171,1,232,0,192.168.3.130-200.175.2.130-80-45171-6,192.168.3.130,80,200.175.2.130,45171,6,9/1/2020 16:30,Probe
6,1,63,0,2,80,35355,1,232,0,192.168.3.130-200.175.2.130-80-35355-6,192.168.3.130,80,200.175.2.130,35355,6,9/1/2020 16:31,Probe
6,0,64240,1,1,50966,443,0,4404,0,192.168.20.133-74.125.168.10-50966-443-6,192.168.20.133,50966,74.125.168.10,443,6,7/2/2020 15:50,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-119.197.4.142-0-0-0,119.197.4.142,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,64240,1,1,59466,443,0,564,0,185.127.17.56-192.168.20.133-443-59466-6,192.168.20.133,59466,185.127.17.56,443,6,5/2/2020 14:38,Normal
6,0,215,1,1,43586,80,0,144,0,192.168.3.130-200.175.2.130-80-43586-6,200.175.2.130,43586,192.168.3.130,80,6,9/1/2020 16:30,Probe
6,1,63,0,0,80,37527,1,64,0,192.168.3.130-200.175.2.130-80-37527-6,192.168.3.130,80,200.175.2.130,37527,6,9/1/2020 16:32,Probe
